"acct_id","event_type","date"
"e0bf299c-9875-412d-83b2-d5faa3b9cd08","group call",2019-09-01
"775e4564-87b2-47ce-8332-9cf066bfdc6c","group call",2019-04-26
"0f3bad81-12cd-44dc-ba5f-e4b06726230b","workplace event",2019-11-28
"3ed7d9fb-73f9-4253-b537-9c4a30006cb4","f2f",2020-02-24
"97a538e2-3ab0-47c4-bb11-c79374557f36","f2f",2019-03-28
"54b41773-3296-4492-98c0-238793218b02","workplace event",2019-01-31
"14a34247-8fc4-4654-897b-d850c719c17e","workplace event",2019-04-26
"003bced0-05cc-4d92-88d3-d16117667ea6","workplace event",2019-07-07
"f51ae438-3ada-405b-ad1e-f1d9bee81c62","workplace event",2019-09-13
"f5704247-4852-4d50-8b97-92a806a1ca46","f2f",2019-11-30
"a5289b1b-ef5f-44d1-aa1e-b938ce11745e","f2f",2020-02-01
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","workplace event",2019-12-28
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","group call",2019-12-13
"badf84c2-8134-47c5-a1be-a0ef930ae074","workplace event",2019-12-30
"775e4564-87b2-47ce-8332-9cf066bfdc6c","workplace event",2019-11-07
"72bbfa0a-6d30-4ef9-b9b3-12f67b99ab7c","group call",2020-05-14
"2f83f73a-786e-46e8-a415-8290f4591d4c","workplace event",2020-05-24
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","group call",2019-03-13
"0f3bad81-12cd-44dc-ba5f-e4b06726230b","group call",2019-03-21
"6dbe112e-d8e1-4bc5-82c1-b18fad3da004","f2f",2019-06-23
"87ef2a96-fa77-4966-9480-f83ff561854e","group call",2020-01-06
"5856586e-6e20-4cac-9daf-ff81ad14bf17","workplace event",2019-12-26
"3f8837dc-7865-4a05-88ea-ecc1a0565f01","workplace event",2019-08-27
"11bf6770-0394-4c43-ad42-f276e3a5d95c","workplace event",2019-02-24
"f87dd21c-e405-4d85-a9d1-097e5baf2ba9","workplace event",2019-01-30
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","workplace event",2020-01-06
"94eadb07-d777-4fd4-b87c-7f6fd42ac718","group call",2019-02-18
"5856586e-6e20-4cac-9daf-ff81ad14bf17","group call",2020-05-15
"1b7154bc-0c27-4a63-9983-0e1c24cd7f55","f2f",2019-07-12
"0e50c2ec-a78d-414b-8db7-8dbd5530b995","f2f",2019-09-12
"e13ae71a-387d-4a9e-aa84-68cda251ecf9","f2f",2019-11-29
"97a538e2-3ab0-47c4-bb11-c79374557f36","group call",2019-06-05
"ad4293b9-a426-44d9-9d30-92a9ae2995e6","workplace event",2019-09-12
"03c166f3-812b-4837-a359-1bbdd1546a92","f2f",2019-02-05
"718e2a13-054e-4107-97cb-ac5835fbc185","workplace event",2019-06-25
"106f425f-01f5-4188-b556-aeca9c94afdf","workplace event",2019-05-25
"846dbd01-2d66-4ced-a79a-9547f3ec3e29","workplace event",2019-03-01
"48d93790-f837-45ff-b940-0b973ca90457","group call",2019-02-16
"14f91c2a-8d78-4dde-b3c2-f30929da6625","f2f",2020-05-23
"88f5299d-22f9-459a-bc27-6c42be1635c8","group call",2020-04-20
"3df36677-0739-4b6c-8d72-2d7163ee8897","f2f",2019-04-29
"062943f5-12ac-4d0d-9e54-16672ce0e566","group call",2019-05-12
"a44de9db-767c-4f41-915c-e36e6ec52d55","workplace event",2019-07-24
"1f0154d2-4eb0-4b95-bcb4-66399454f2e1","f2f",2019-10-17
"53d7e65c-7725-4d39-80a8-d05bc703b205","group call",2019-07-10
"88f5299d-22f9-459a-bc27-6c42be1635c8","group call",2019-10-26
"ecc94b30-ac0f-481a-8fda-3aa676e863c0","workplace event",2019-11-24
"060eba9a-3625-4498-be4c-c6827e2b2195","group call",2019-05-18
"7073dd80-8800-4ec5-bd18-7c56a1b512e3","f2f",2019-06-30
"e5f65ce2-b31d-437f-968d-eedfc229af9d","f2f",2019-06-12
"f5704247-4852-4d50-8b97-92a806a1ca46","f2f",2019-09-21
"c1ca79b6-c9e2-45cb-ab2e-32b3086a4d9f","f2f",2019-12-29
"e1a06648-1501-4043-bb59-7dbc0e3550e0","f2f",2019-09-11
"88b493f3-4d5a-4ef8-a1a3-fc5b50b8ef25","workplace event",2019-12-12
"6c1223f2-bc72-4b0b-93ce-5f10451d0ec4","workplace event",2020-05-07
"f87dd21c-e405-4d85-a9d1-097e5baf2ba9","f2f",2019-03-27
"db548d58-c085-4f0f-9407-4e74255c04f0","workplace event",2019-01-10
"c1ca79b6-c9e2-45cb-ab2e-32b3086a4d9f","f2f",2019-08-01
"ff42fbd9-c9ef-44bd-b52d-3bf3ce4877a1","workplace event",2019-06-25
"766e4555-81f4-4b4f-950b-69e93a9bea64","f2f",2019-04-22
"cb601b3a-3e5d-45b3-b51f-040c5ecb81f3","workplace event",2020-03-06
"de29d6a7-afc9-4da7-9ce8-10ec1e20487e","group call",2019-01-11
"10f5fce2-d0ca-4e9c-8c71-061625a0ca11","group call",2020-02-05
"0f3bad81-12cd-44dc-ba5f-e4b06726230b","workplace event",2020-05-29
"f51ae438-3ada-405b-ad1e-f1d9bee81c62","f2f",2020-05-26
"1f0154d2-4eb0-4b95-bcb4-66399454f2e1","f2f",2019-08-09
"51b0fd52-5e62-454b-9c46-e4e6fb7a5c1b","workplace event",2020-03-21
"d9a61fca-f08c-4526-bbe7-7f69bf371a1f","workplace event",2020-03-29
"ad2ab356-7cb2-48c6-8dd3-dfda04009a89","workplace event",2019-05-14
"836fcb85-7ef5-44b6-b00a-082185971863","workplace event",2020-03-07
"94eadb07-d777-4fd4-b87c-7f6fd42ac718","group call",2019-05-01
"badf84c2-8134-47c5-a1be-a0ef930ae074","workplace event",2019-10-21
"cdfe6e45-7e27-4496-b4ed-e13cbff720fe","workplace event",2020-04-28
"b028373e-1a33-42ef-8e88-822c1269a0b5","group call",2019-07-03
"3df36677-0739-4b6c-8d72-2d7163ee8897","workplace event",2019-11-20
"5b49f7e5-b3a9-4555-b788-03896e5c56f5","group call",2020-04-07
"14a34247-8fc4-4654-897b-d850c719c17e","f2f",2020-01-27
"ac22c586-576b-4410-b7eb-303b28214d76","f2f",2019-03-18
"ffaf51d4-31ae-4fc8-8f3d-8ee4372b384e","f2f",2019-01-15
"9864cbfb-6165-4a37-b2d1-9ba53ea15ae6","f2f",2019-08-20
"7f57b40e-4212-43cd-b562-526e4fe60ddf","workplace event",2019-01-31
"5b49f7e5-b3a9-4555-b788-03896e5c56f5","group call",2019-02-20
"7f57b40e-4212-43cd-b562-526e4fe60ddf","workplace event",2019-12-24
"6dbe112e-d8e1-4bc5-82c1-b18fad3da004","f2f",2019-10-24
"e6d6afb1-36e6-4292-b19a-48661c1c70cc","workplace event",2019-03-07
"3ed7d9fb-73f9-4253-b537-9c4a30006cb4","workplace event",2019-02-09
"cd917747-5626-4d6a-8a3a-f2b5ef7ed6c9","group call",2019-08-13
"0f3bad81-12cd-44dc-ba5f-e4b06726230b","workplace event",2019-12-25
"775e4564-87b2-47ce-8332-9cf066bfdc6c","workplace event",2020-05-03
"f770a5a5-782f-47af-bcf2-2519003d70fe","workplace event",2019-09-12
"846dbd01-2d66-4ced-a79a-9547f3ec3e29","group call",2020-03-24
"94eadb07-d777-4fd4-b87c-7f6fd42ac718","workplace event",2019-12-31
"060eba9a-3625-4498-be4c-c6827e2b2195","group call",2019-07-30
"e5f65ce2-b31d-437f-968d-eedfc229af9d","workplace event",2019-01-30
"003bced0-05cc-4d92-88d3-d16117667ea6","group call",2020-01-27
"7deb07ab-d717-41b0-8f69-fac827bf8003","f2f",2019-07-19
"e1a06648-1501-4043-bb59-7dbc0e3550e0","group call",2019-07-31
"c1ca79b6-c9e2-45cb-ab2e-32b3086a4d9f","group call",2019-11-12
"53d7e65c-7725-4d39-80a8-d05bc703b205","f2f",2019-10-09
"ac3553ea-14c5-4c43-a714-f4e8bf52168c","workplace event",2019-05-04
"188da106-2814-4fdb-8bb2-7aeab108a8d8","workplace event",2019-12-27
"a44de9db-767c-4f41-915c-e36e6ec52d55","group call",2019-09-01
"a1f59472-0759-437c-bf8b-75e1e01b8916","f2f",2019-09-29
"3a4c4c20-c065-429e-801c-e0baaa9eafee","group call",2019-06-24
"1f0154d2-4eb0-4b95-bcb4-66399454f2e1","group call",2019-05-10
"04af7004-35b5-4ed7-a641-0d0d57f3c008","f2f",2019-06-03
"5b49f7e5-b3a9-4555-b788-03896e5c56f5","f2f",2019-12-25
"cdfe6e45-7e27-4496-b4ed-e13cbff720fe","group call",2020-03-05
"f770a5a5-782f-47af-bcf2-2519003d70fe","workplace event",2019-02-12
"a32af41a-1783-4d55-9d36-27f72edc7cf5","f2f",2020-02-04
"db548d58-c085-4f0f-9407-4e74255c04f0","group call",2019-08-14
"5b49f7e5-b3a9-4555-b788-03896e5c56f5","f2f",2019-10-14
"cb601b3a-3e5d-45b3-b51f-040c5ecb81f3","group call",2019-01-18
"e5f65ce2-b31d-437f-968d-eedfc229af9d","f2f",2020-05-11
"e6e8dbb3-d45a-46a6-8b8d-853e2943041b","workplace event",2019-03-18
"e5f65ce2-b31d-437f-968d-eedfc229af9d","f2f",2019-10-12
"88f5299d-22f9-459a-bc27-6c42be1635c8","f2f",2019-05-26
"7073dd80-8800-4ec5-bd18-7c56a1b512e3","workplace event",2019-02-19
"53d7e65c-7725-4d39-80a8-d05bc703b205","workplace event",2020-03-21
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","group call",2019-08-13
"f87dd21c-e405-4d85-a9d1-097e5baf2ba9","workplace event",2019-03-08
"51b0fd52-5e62-454b-9c46-e4e6fb7a5c1b","f2f",2019-01-13
"e13ae71a-387d-4a9e-aa84-68cda251ecf9","f2f",2019-10-05
"fc9a5844-2005-4f20-860a-c02c98a89a92","workplace event",2019-04-29
"badf84c2-8134-47c5-a1be-a0ef930ae074","workplace event",2019-09-14
"a8a638e3-1906-4cbc-933c-8f02c7aa90aa","workplace event",2019-10-15
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","group call",2019-12-07
"5f63899d-8a33-4dc0-9e24-75ae2c85ba41","f2f",2019-11-02
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","f2f",2020-01-24
"5b49f7e5-b3a9-4555-b788-03896e5c56f5","group call",2019-12-27
"86bb3bfd-9157-42d6-a320-64ee91916937","f2f",2019-09-16
"7deb07ab-d717-41b0-8f69-fac827bf8003","group call",2019-04-15
"9db03deb-230e-48d5-8f94-d15ced7157e6","workplace event",2019-02-03
"98922138-0637-4f6a-83b8-0d1aab0c63aa","workplace event",2020-05-03
"7f57b40e-4212-43cd-b562-526e4fe60ddf","group call",2019-09-23
"6ecc1d79-f4d7-4ec8-b442-baafe4322233","group call",2019-08-14
"e0bf299c-9875-412d-83b2-d5faa3b9cd08","group call",2019-07-17
"1cb747f4-42bc-4984-868a-067b01e411f3","group call",2019-06-26
"9e0845f4-a988-4423-800f-6bbfc7fcf912","workplace event",2020-04-28
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","workplace event",2020-04-02
"f5704247-4852-4d50-8b97-92a806a1ca46","f2f",2019-03-20
"7073dd80-8800-4ec5-bd18-7c56a1b512e3","group call",2019-10-19
"2dcb9897-82ca-46e2-8bff-da2303ded3e4","f2f",2019-06-11
"1f0154d2-4eb0-4b95-bcb4-66399454f2e1","workplace event",2020-02-06
"e0f73777-2093-4610-b364-c93af7f8dab0","f2f",2019-08-09
"7f57b40e-4212-43cd-b562-526e4fe60ddf","f2f",2019-12-26
"ad4293b9-a426-44d9-9d30-92a9ae2995e6","group call",2019-06-07
"3a4c4c20-c065-429e-801c-e0baaa9eafee","workplace event",2019-08-28
"a191c6d3-e1c4-47e3-91c4-b7ccc58bcb0b","group call",2019-10-12
"8ad6d11f-6404-402e-b6d6-3c1fb78c1db8","workplace event",2019-08-14
"53d7e65c-7725-4d39-80a8-d05bc703b205","f2f",2019-06-16
"df435999-b3c7-4e9a-a0bb-1adee3569475","f2f",2019-06-07
"cdfe6e45-7e27-4496-b4ed-e13cbff720fe","group call",2020-03-03
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","f2f",2020-02-22
"98922138-0637-4f6a-83b8-0d1aab0c63aa","group call",2020-05-30
"718e2a13-054e-4107-97cb-ac5835fbc185","f2f",2019-02-16
"7f57b40e-4212-43cd-b562-526e4fe60ddf","group call",2019-05-25
"c7e4d36d-0ba5-4a2d-a6ab-981674a65b1f","workplace event",2020-03-28
"e1a06648-1501-4043-bb59-7dbc0e3550e0","workplace event",2019-05-17
"3df36677-0739-4b6c-8d72-2d7163ee8897","group call",2019-02-21
"e1a06648-1501-4043-bb59-7dbc0e3550e0","workplace event",2020-05-04
"c7e4d36d-0ba5-4a2d-a6ab-981674a65b1f","workplace event",2019-02-26
"10f5fce2-d0ca-4e9c-8c71-061625a0ca11","f2f",2019-07-17
"3ed7d9fb-73f9-4253-b537-9c4a30006cb4","f2f",2020-05-24
"071336b0-ddac-4e3c-b83c-bbc0399a20ff","f2f",2019-06-18
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","f2f",2019-02-01
"de29d6a7-afc9-4da7-9ce8-10ec1e20487e","f2f",2019-06-16
"e6e8dbb3-d45a-46a6-8b8d-853e2943041b","f2f",2019-12-04
"071336b0-ddac-4e3c-b83c-bbc0399a20ff","group call",2019-11-05
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","group call",2019-10-23
"4e07f042-f1d5-45cc-8897-57c1e607ea5f","f2f",2019-04-16
"5b49f7e5-b3a9-4555-b788-03896e5c56f5","workplace event",2020-02-23
"6ecc1d79-f4d7-4ec8-b442-baafe4322233","group call",2020-02-22
"4c81746e-3e1b-462d-9e74-d2b83fc19de9","f2f",2019-05-30
"0e50c2ec-a78d-414b-8db7-8dbd5530b995","workplace event",2019-08-03
"ffaf51d4-31ae-4fc8-8f3d-8ee4372b384e","workplace event",2019-01-11
"ffaf51d4-31ae-4fc8-8f3d-8ee4372b384e","f2f",2019-05-27
"4c0d5f29-1a61-4493-80a0-6a03c899a3d4","workplace event",2019-06-19
"cdfe6e45-7e27-4496-b4ed-e13cbff720fe","group call",2020-01-03
"b093aa6d-1272-42a4-bdf6-971dd7cce4fe","group call",2019-05-08
"c1ca79b6-c9e2-45cb-ab2e-32b3086a4d9f","workplace event",2019-01-01
"71964001-499b-418a-aa11-7e5ac087fb73","f2f",2019-09-10
"87ef2a96-fa77-4966-9480-f83ff561854e","group call",2019-11-05
"ff42fbd9-c9ef-44bd-b52d-3bf3ce4877a1","f2f",2019-08-18
"f51ae438-3ada-405b-ad1e-f1d9bee81c62","f2f",2020-01-13
"5856586e-6e20-4cac-9daf-ff81ad14bf17","group call",2019-12-13
"f87dd21c-e405-4d85-a9d1-097e5baf2ba9","group call",2019-06-22
"cb601b3a-3e5d-45b3-b51f-040c5ecb81f3","group call",2020-05-05
"9864cbfb-6165-4a37-b2d1-9ba53ea15ae6","group call",2019-07-28
"a32af41a-1783-4d55-9d36-27f72edc7cf5","group call",2019-06-12
"de29d6a7-afc9-4da7-9ce8-10ec1e20487e","f2f",2019-05-30
"1f0154d2-4eb0-4b95-bcb4-66399454f2e1","f2f",2019-07-03
"e5f65ce2-b31d-437f-968d-eedfc229af9d","group call",2019-07-31
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","f2f",2019-09-09
"6ecc1d79-f4d7-4ec8-b442-baafe4322233","workplace event",2019-05-04
"ecc94b30-ac0f-481a-8fda-3aa676e863c0","workplace event",2019-11-13
"54b41773-3296-4492-98c0-238793218b02","workplace event",2020-03-24
"e1a06648-1501-4043-bb59-7dbc0e3550e0","f2f",2020-01-20
"ff42fbd9-c9ef-44bd-b52d-3bf3ce4877a1","workplace event",2019-02-27
"1e87bd4f-067d-4110-bae7-33a45be6e073","group call",2019-01-07
"25c468b9-6ebc-43c2-a429-917faed8f153","f2f",2019-05-26
"4c0d5f29-1a61-4493-80a0-6a03c899a3d4","group call",2019-11-04
"aaee6364-f012-4ac2-93ae-97c9ac4c43a2","f2f",2019-10-19
"53d7e65c-7725-4d39-80a8-d05bc703b205","workplace event",2019-07-14
"6ecc1d79-f4d7-4ec8-b442-baafe4322233","group call",2020-05-15
"6ecc1d79-f4d7-4ec8-b442-baafe4322233","f2f",2019-10-19
"cd917747-5626-4d6a-8a3a-f2b5ef7ed6c9","workplace event",2019-07-21
"cdfe6e45-7e27-4496-b4ed-e13cbff720fe","group call",2019-01-16
"846dbd01-2d66-4ced-a79a-9547f3ec3e29","workplace event",2019-01-24
"4a6ca1f9-a30b-4a6e-9c1b-20cd40a9a830","group call",2020-05-20
"71964001-499b-418a-aa11-7e5ac087fb73","group call",2019-05-22
"badf84c2-8134-47c5-a1be-a0ef930ae074","f2f",2019-05-06
"a7c9e6a0-a3d8-4966-a8fe-e930c9d8b2d5","group call",2020-05-13
"20a4d9ce-cf65-4e28-9670-cb66caae4eba","group call",2019-02-09
"88f5299d-22f9-459a-bc27-6c42be1635c8","group call",2020-03-22
"933bc0ad-9764-4035-abf8-f8fb3ebeeaff","workplace event",2019-06-07
"b093aa6d-1272-42a4-bdf6-971dd7cce4fe","f2f",2020-05-22
"11bf6770-0394-4c43-ad42-f276e3a5d95c","group call",2020-04-03
"10acbb0a-9b1c-478c-b8c4-e875f595e06a","workplace event",2019-08-26
"a1f59472-0759-437c-bf8b-75e1e01b8916","workplace event",2020-01-04
"3df36677-0739-4b6c-8d72-2d7163ee8897","group call",2020-03-04
"1b7154bc-0c27-4a63-9983-0e1c24cd7f55","group call",2019-08-03
"836fcb85-7ef5-44b6-b00a-082185971863","workplace event",2020-02-05
"7073dd80-8800-4ec5-bd18-7c56a1b512e3","workplace event",2020-02-29
"7f69a00f-ef41-4d52-b8f2-d363d282ef6f","f2f",2019-10-29
"deaa8812-4099-4163-8023-4b14d04dc1f6","workplace event",2019-01-04
"87ef2a96-fa77-4966-9480-f83ff561854e","group call",2019-06-09
"ff42fbd9-c9ef-44bd-b52d-3bf3ce4877a1","f2f",2020-02-26
"48d93790-f837-45ff-b940-0b973ca90457","workplace event",2019-12-24
"87ef2a96-fa77-4966-9480-f83ff561854e","f2f",2019-05-02
"775e4564-87b2-47ce-8332-9cf066bfdc6c","workplace event",2019-06-03
"c7e4d36d-0ba5-4a2d-a6ab-981674a65b1f","group call",2019-06-07
"a32af41a-1783-4d55-9d36-27f72edc7cf5","f2f",2019-04-30
"deaa8812-4099-4163-8023-4b14d04dc1f6","workplace event",2020-01-30
"836fcb85-7ef5-44b6-b00a-082185971863","f2f",2019-09-25
"bbb26625-4e2b-4b3b-b25c-55fa2a53f390","workplace event",2019-02-10
"aacf794a-4205-472b-b56f-2fad7fe16894","group call",2019-01-01
"1ec56342-96c2-4eb9-abc9-5d63c65d1c4e","workplace event",2019-07-10
"ecc94b30-ac0f-481a-8fda-3aa676e863c0","workplace event",2019-07-18
"6c1223f2-bc72-4b0b-93ce-5f10451d0ec4","workplace event",2019-03-15
